"term","estimate","std.error","statistic","p.value","padj"
"`s__unclassified-c__Mollicutes`",-3338490.9398,2159937.45881605,-1.5456424102344,0.127199842220202,0.447185828007524
"g__Dubosiella",-1287946.51378571,833275.863328825,-1.5456424102344,0.127199842220202,0.447185828007524
"`s__Dubosiella newyorkensis`",-1287946.51378571,833275.863328825,-1.5456424102344,0.127199842220202,0.447185828007524
"f__Dermabacteraceae",-4093157.77302499,2648191.9400777,-1.5456424102344,0.127199842220203,0.447185828007524
"g__Brachybacterium",-4093157.77302499,2648191.9400777,-1.5456424102344,0.127199842220203,0.447185828007524
"`s__unclassified-g__Brachybacterium`",-4093157.77302499,2648191.9400777,-1.5456424102344,0.127199842220203,0.447185828007524
"g__Ruminococcaceae_NK4A214_group",698685.048233508,452286.580234762,1.54478394621138,0.12748786910831,0.447185828007524
"`s__unclassified-g__Ruminococcaceae_NK4A214_group`",698685.048233508,452286.580234762,1.54478394621138,0.12748786910831,0.447185828007524
"g__Ruminococcaceae_NK4A214_group:treatmentPD1",-722947.672855762,469081.549310979,-1.5411982712125,0.128357366349047,0.447185828007524
"`s__unclassified-g__Ruminococcaceae_NK4A214_group`:treatmentPD1",-722947.672855762,469081.549310979,-1.5411982712125,0.128357366349047,0.447185828007524
"`g__Ruminococcaceae_UCG-013`:treatmentPD1",-19914.719744135,12977.5010047681,-1.53455736484382,0.129980197183631,0.447185828007524
"`s__unclassified-g__Ruminococcaceae_UCG-013`:treatmentPD1",-19914.719744135,12977.5010047681,-1.53455736484382,0.129980197183631,0.447185828007524
"c__Melainabacteria",53462.6914480014,35029.9213323811,1.52620072824946,0.132045430337841,0.447185828007524
"o__Gastranaerophilales",53462.6914480014,35029.9213323811,1.52620072824946,0.132045430337841,0.447185828007524
"`f__unclassified-o__Gastranaerophilales`",53462.6914480014,35029.9213323811,1.52620072824946,0.132045430337841,0.447185828007524
"`g__unclassified-o__Gastranaerophilales`",53462.6914480014,35029.9213323811,1.52620072824946,0.132045430337841,0.447185828007524
"`s__unclassified-o__Gastranaerophilales`",53462.6914480014,35029.9213323811,1.52620072824946,0.132045430337841,0.447185828007524
"`s__Bilophila wadsworthia`:treatmentPD1",-20336.5872841594,13402.3251689956,-1.51739246942056,0.134250379005801,0.447185828007524
"`s__Lachnospiraceae_NK4A136_group bacterium`",30190.8520067916,20273.0776897891,1.48920911115522,0.141501810973056,0.447185828007524
"g__Nocardioides",-2323059.2564469,1573726.81895696,-1.47615153307648,0.144884282568363,0.447185828007524
"o__Lactobacillales",-4199.85955744914,2849.13397513423,-1.47408285959991,0.145518951171531,0.447185828007524
"f__Christensenellaceae",68243.6200643543,46432.0787616431,1.46975155720854,0.146685557768996,0.447185828007524
"`s__unclassified-g__Acetatifactor`:treatmentPD1",22496.4456689251,15403.8051732057,1.46044729960988,0.149216363549981,0.447185828007524
"`s__Alistipes indistinctus`",1431650.35363904,995132.743453119,1.43865264514481,0.155278193051531,0.447185828007524
"f__Family_XIII:treatmentPD1",-146336.032654063,101951.940635429,-1.43534327784252,0.15621515955401,0.447185828007524
"`s__Lachnoclostridium urinimassiliense`",180931.649134846,126169.479142386,1.43403658606421,0.156586324931972,0.447185828007524
"c__Clostridia",-670.841309237038,468.776311209278,-1.43104780082957,0.157437863505586,0.447185828007524
"o__Clostridiales",-670.841309237037,468.776447003962,-1.4310473862851,0.157437981862793,0.447185828007524
"g__Phocea:treatmentPD1",2321538.48689388,1622332.87035711,1.43098776417127,0.157455005380302,0.447185828007524
"`s__Phocea massiliensis`:treatmentPD1",2321538.48689388,1622332.87035711,1.43098776417127,0.157455005380302,0.447185828007524
"`s__unclassified-g__Parabacteroides`:treatmentPD1",-7083.95612293165,4966.12151689912,-1.42645646080665,0.158752984366401,0.447185828007524
"f__Brevibacteriaceae",-166903.333291786,118648.953622553,-1.40669873771277,0.164430711725574,0.447185828007524
"g__Brevibacterium",-166903.333291786,118648.953622553,-1.40669873771277,0.164430711725574,0.447185828007524
"`s__unclassified-g__Brevibacterium`",-166903.333291786,118648.953622553,-1.40669873771277,0.164430711725574,0.447185828007524
"c__Bacilli",-2115.23572622083,1530.73502237366,-1.38184316377684,0.171978786247333,0.447185828007524
"`s__Victivallis vadensis`",1376014.75356174,997621.140777909,1.37929590434378,0.172758696977044,0.447185828007524
"`g__GCA-900066575`",-6687.80161900744,4861.865823605,-1.37556276986034,0.173906585138381,0.447185828007524
"`s__unclassified-g__GCA-900066575`",-6687.80161900744,4861.865823605,-1.37556276986034,0.173906585138381,0.447185828007524
"`f__unclassified-o__Bacteroidales`:treatmentPD1",-632898.961064796,460527.606244015,-1.37429103594161,0.174298955946705,0.447185828007524
"`g__unclassified-o__Bacteroidales`:treatmentPD1",-632898.961064796,460527.606244015,-1.37429103594161,0.174298955946705,0.447185828007524
"`s__unclassified-o__Bacteroidales`:treatmentPD1",-632898.961064796,460527.606244015,-1.37429103594161,0.174298955946705,0.447185828007524
"o__Propionibacteriales",-568488.958432642,414674.227414865,-1.37092908323885,0.175261350543357,0.447185828007524
"f__Nocardioidaceae",-568488.958432642,414674.227414865,-1.37092908323885,0.175261350543357,0.447185828007524
"`g__Ruminococcaceae_UCG-005`",440559.323320376,324695.028445673,1.35684037242378,0.179751654111663,0.447185828007524
"`s__unclassified-g__Ruminococcaceae_UCG-005`",440559.323320376,324695.028445673,1.35684037242378,0.179751654111663,0.447185828007524
"g__Lactobacillus:treatmentPD1",38752.6402905207,28728.7501954553,1.34891493806268,0.182270543176506,0.447185828007524
"g__Odoribacter:treatmentPD1",-81037.1060775665,60088.7694888466,-1.34862315815284,0.182363786892992,0.447185828007524
"g__Staphylococcus:treatmentPD1",214411.074191865,159026.266797214,1.34827458702326,0.182475226795303,0.447185828007524
"`s__unclassified-g__Staphylococcus`:treatmentPD1",214411.074191865,159026.266797214,1.34827458702326,0.182475226795303,0.447185828007524
"`s__unclassified-g__Lactobacillus`:treatmentPD1",42084.2783358826,31487.5889972817,1.33653543113497,0.186258562642988,0.447185828007524
"g__Staphylococcus",-37636.7027531664,28313.8357775384,-1.32926894995357,0.188630007875669,0.447185828007524
"`s__unclassified-g__Staphylococcus`",-37636.7027531664,28313.8357775384,-1.32926894995357,0.188630007875669,0.447185828007524
"`s__Alistipes finegoldii`:treatmentPD1",-17049.5584722022,12834.7297521171,-1.32839247896044,0.188917582489206,0.447185828007524
"g__Candidatus_Soleaferrea:treatmentPD1",852892.757956595,645266.134549242,1.32176897607123,0.191101501997079,0.447185828007524
"`s__unclassified-g__Candidatus_Soleaferrea`:treatmentPD1",852892.757956595,645266.134549242,1.32176897607123,0.191101501997079,0.447185828007524
"`s__unclassified-g__Romboutsia`",-85146.8964198585,64541.5655306359,-1.31925675678632,0.191858110636636,0.447185828007524
"`s__Weissella paramesenteroides`",-13695.4964281452,10417.7942992366,-1.3146253453237,0.193401651559262,0.447185828007524
"k__Eukaryota",-10961.3133013299,8339.20342167125,-1.31443169653885,0.193542928321954,0.447185828007524
"k__Bacteria",10692.5983555595,8136.76575093868,1.31410915379073,0.193650788011338,0.447185828007524
"g__Coprococcus_3",-47401.8333473913,36142.9648644985,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Lactococcus",-279549.27358718,213150.818431658,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Coprococcus_3 comes`",-47401.8333473913,36142.9648644985,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Lactococcus`",-279549.27358718,213150.818431658,-1.31150926674397,0.19444541093157,0.447185828007524
"c__Rhodothermia",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"c__Thermoleophilia",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"o__Desulfuromonadales",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"o__Micromonosporales",-363414.055663333,277096.063961155,-1.31150926674397,0.19444541093157,0.447185828007524
"o__Myxococcales",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"o__Rhodothermales",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"o__Solirubrobacterales",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`f__67-14`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Beijerinckiaceae",-1362802.7087375,1039110.23985433,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Geobacteraceae",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Micromonosporaceae",-363414.055663333,277096.063961155,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Planococcaceae",-231966.418508511,176869.828060312,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Polyangiaceae",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Rhizobiaceae",-340700.677184375,259777.559963583,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Rhodothermaceae",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"f__Thermoactinomycetaceae",-302845.046386111,230913.386634296,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Aetherobacter",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Agathobacter",-15709.5413110951,11978.2160213756,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Anaerosalibacter",-1090242.16699,831288.191883465,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Brevibacillus",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Clostridioides",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Clostridium_sensu_stricto_13",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Fusicatenibacter",-20041.2163049632,15281.0329390343,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Geobacter",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Howardella",-605690.092772222,461826.773268592,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Kribbella",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Kroppenstedtia",-519162.936661905,395851.519944507,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Lachnoclostridium_5",-1362802.7087375,1039110.23985433,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Leuconostoc",-90853.5139158333,69274.0159902887,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Lysobacter",-726828.111326667,554192.12792231,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Methylobacterium",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Neorhizobium",-340700.677184375,259777.559963583,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Novibacillus",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Oceanobacillus",-320659.460879412,244496.527024549,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Planifilum",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Quadrisphaera",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Saccharibacillus",-1362802.7087375,1039110.23985433,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Saccharopolyspora",-641318.921758824,488993.054049097,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Slackia",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Streptococcus",-231966.418508511,176869.828060312,-1.31150926674397,0.19444541093157,0.447185828007524
"g__Xanthomonas",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__67-14`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__Aerococcaceae`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__Devosiaceae`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__Microbacteriaceae`",-66075.2828478788,50381.1025383918,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__Moraxellaceae`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__Planococcaceae`",-302845.046386111,230913.386634296,-1.31150926674397,0.19444541093157,0.447185828007524
"`g__unclassified-f__Rhodothermaceae`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Aetherobacter rufus`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Anaerosalibacter massiliensis`",-1090242.16699,831288.191883465,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Blautia obeum`",-15686.9376545324,11960.9811781794,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Clostridioides mangenotii`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Dorea formicigenerans`",-641318.921758824,488993.054049097,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Howardella ureilytica`",-605690.092772222,461826.773268592,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Kroppenstedtia eburnea`",-519162.936661905,395851.519944507,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Nocardioides ginsengagri`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Oceanobacillus indicireducens`",-1211380.18554444,923653.546537183,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__Slackia isoflavoniconvertens`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__67-14`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__Aerococcaceae`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__Devosiaceae`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__Microbacteriaceae`",-66075.2828478788,50381.1025383918,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__Moraxellaceae`",-2180484.33398,1662576.38376693,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__Planococcaceae`",-302845.046386111,230913.386634296,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-f__Rhodothermaceae`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Agathobacter`",-15709.5413110951,11978.2160213756,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Brevibacillus`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Clostridium_sensu_stricto_13`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Fusicatenibacter`",-132956.361828049,101376.608766276,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Geobacter`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Kribbella`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Lachnoclostridium_5`",-1362802.7087375,1039110.23985433,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Leuconostoc`",-90853.5139158333,69274.0159902887,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Lysobacter`",-726828.111326667,554192.12792231,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Methylobacterium`",-5451210.83495,4156440.95941732,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Neorhizobium`",-340700.677184375,259777.559963583,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Novibacillus`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Oceanobacillus`",-436096.866796,332515.276753386,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Planifilum`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
"`s__unclassified-g__Quadrisphaera`",-2725605.417475,2078220.47970866,-1.31150926674397,0.19444541093157,0.447185828007524
