"term","estimate","std.error","statistic","p.value","padj","APlab","RHlab"
"ASV1247",-1185512.9153875,1035347.00954045,-1.1450392037291,0.256524304337511,0.713342198307796,"ASV1247","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV1656",-1580683.88718333,1380462.67938726,-1.1450392037291,0.256524304337511,0.713342198307796,"ASV1656","s__unclassified-f__Lachnospiraceae"
"ASV329",756455.766997747,664693.36486055,1.13805223128179,0.259408181550376,0.713342198307796,"ASV329","s__unclassified-f__Lachnospiraceae"
"ASV158",-278944.215385296,245169.379156692,-1.13776123406919,0.259597979704913,0.713342198307796,"ASV158","s__unclassified-f__Lachnospiraceae"
"ASV17:treatmentPD1",-5570.60865640514,4913.77879279986,-1.13367102820496,0.261297197700435,0.713342198307796,"ASV17","s__unclassified-g__Blautia"
"ASV360",136236.895063218,120360.057519969,1.13191118274943,0.261961824237326,0.713342198307796,"ASV360","s__unclassified-g__Lachnoclostridium"
"ASV479",658478.326138888,581740.278013185,1.13191118274943,0.261961824237326,0.713342198307796,"ASV479","s__unclassified-f__Lachnospiraceae"
"ASV1648",3950869.95683333,3490441.66807911,1.13191118274943,0.261961824237326,0.713342198307796,"ASV1648","s__unclassified-f__Lachnospiraceae"
"ASV1649",3950869.95683333,3490441.66807911,1.13191118274943,0.261961824237326,0.713342198307796,"ASV1649","s__unclassified-f__Lachnospiraceae"
"ASV124:treatmentPD1",233687.73129669,212102.280066974,1.10176906737117,0.274820877395007,0.73547796505513,"ASV124","s__unclassified-f__Lachnospiraceae"
"ASV283",-104650.134591319,95512.5068300915,-1.09566943706631,0.277461388018019,0.73547796505513,"ASV283","s__unclassified-g__Acetatifactor"
"ASV15:treatmentPD1",-21430.0581621853,19670.9990926985,-1.08942398203555,0.280183313555019,0.73547796505513,"ASV15","s__unclassified-f__Lachnospiraceae"
"ASV248",102026.676686595,94038.9661005378,1.08494043392095,0.282148779383069,0.73547796505513,"ASV248","s__unclassified-g__Lachnoclostridium"
"ASV552",-983872.627833334,909963.354696986,-1.08122225225318,0.283719784698682,0.73547796505513,"ASV552","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV103",-2951617.8835,2729890.06409096,-1.08122225225318,0.283719784698682,0.73547796505513,"ASV103","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV422",-347249.162764706,321163.536951877,-1.08122225225318,0.283719784698682,0.73547796505513,"ASV422","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV61:treatmentPD1",25607.9833976631,23722.7709887334,1.07946847397486,0.284560488658052,0.73547796505513,"ASV61","s__unclassified-f__Lachnospiraceae"
"ASV245",-251201.522000001,233978.69550812,-1.07360852429098,0.287159002299392,0.73547796505513,"ASV245","s__unclassified-g__Roseburia"
"ASV369",882277.231248359,823514.990406701,1.07135539914415,0.288096830002762,0.73547796505513,"ASV369","s__unclassified-f__Lachnospiraceae"
"ASV1560",2646831.69374508,2470544.9712201,1.07135539914415,0.288096830002762,0.73547796505513,"ASV1560","s__unclassified-g__Eisenbergiella"
"ASV1001",1588099.01624705,1482326.98273206,1.07135539914415,0.288096830002763,0.73547796505513,"ASV1001","s__unclassified-f__Lachnospiraceae"
"ASV1972",3970247.54061761,3705817.45683015,1.07135539914415,0.288096830002763,0.73547796505513,"ASV1972","s__unclassified-f__Lachnospiraceae"
"ASV71:treatmentPD1",55632.4061906927,52807.5474145115,1.05349346664422,0.296203305178591,0.75255480885087,"ASV71","s__unclassified-f__Lachnospiraceae"
"ASV3:treatmentPD1",5317.1512278543,5100.30970532603,1.04251536378307,0.301220900495936,0.761658562682582,"ASV3","s__unclassified-g__Lachnospiraceae_FCS020_group"
"ASV1999",-2141372.25205,2063008.40821115,-1.03798522755746,0.30324450092778,0.763141374372754,"ASV1999","s__unclassified-g__Anaerostipes"
"ASV206",99078.0500707516,96859.9690578474,1.02289987323431,0.310329892006504,0.777288550261574,"ASV206","s__Lactonifactor longoviformis"
"ASV10:treatmentPD1",9027.88650820916,8893.76844195947,1.01508000428895,0.314012677415017,0.780169459717849,"ASV10","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV1882",-2596446.36708334,2573517.89114785,-1.00890939053284,0.316877455715746,0.780169459717849,"ASV1882","s__unclassified-g__28-4"
"ASV1883",-2596446.36708334,2573517.89114785,-1.00890939053284,0.316877455715746,0.780169459717849,"ASV1883","s__unclassified-f__Lachnospiraceae"
"ASV25:treatmentPD1",101869.41377105,101302.727285419,1.00559399041681,0.318519515368724,0.780169459717849,"ASV25","s__unclassified-f__Lachnospiraceae"
"ASV42:treatmentPD1",7075.75815677382,7040.89498549397,1.00495152553073,0.318826314046654,0.780169459717849,"ASV42","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV47:treatmentPD1",63179.1975436102,64038.3672163975,0.98658351688006,0.327681474873894,0.798159922743292,"ASV47","s__unclassified-g__Roseburia"
"ASV245:treatmentPD1",232722.609112676,240194.29678597,0.968893151197707,0.336363088322712,0.81556529634411,"ASV245","s__unclassified-g__Roseburia"
"ASV215",-273520.471072506,288192.145324568,-0.949090651879015,0.346259438799729,0.827986140295488,"ASV215","s__unclassified-g__GCA-900066575"
"ASV2:treatmentPD1",4171.86336144806,4396.26930654324,0.948955368871242,0.346327693863537,0.827986140295488,"ASV2","s__unclassified-g__A2"
"ASV158:treatmentPD1",243350.3807913,257662.415718559,0.944454316756495,0.348603637277125,0.827986140295488,"ASV158","s__unclassified-f__Lachnospiraceae"
"ASV989",1061447.96095,1125605.4279682,0.943001814468854,0.349282288938208,0.827986140295488,"ASV989","s__unclassified-f__Lachnospiraceae"
"ASV1959",2653619.902375,2814013.5699205,0.943001814468852,0.349282288938209,0.827986140295488,"ASV1959","s__unclassified-g__Acetatifactor"
"ASV175",-444383.133618973,475439.351255943,-0.934678907930253,0.353579990162291,0.834448776783008,"ASV175","s__Acetatifactor muris"
"ASV114",9612.1729398949,10516.8680691346,0.913976753982982,0.364269841123696,0.855872945295055,"ASV114","s__unclassified-g__Lachnoclostridium"
"ASV67:treatmentPD1",505633.897265854,559948.652741359,0.903000471186788,0.370020689550765,0.865555005072494,"ASV67","s__Blautia faecis"
"ASV168:treatmentPD1",-64106.4907897206,71270.9505503995,-0.89947573723445,0.371879609816654,0.866088038651945,"ASV168","s__unclassified-f__Lachnospiraceae"
"ASV9:treatmentPD1",7980.24883447913,8926.7050951782,0.893974736410828,0.374792629246704,0.86906063812227,"ASV9","s__unclassified-g__GCA-900066575"
"ASV108:treatmentPD1",34305.1886723602,38637.1012575047,0.88788205004631,0.378035785794604,0.871183392639727,"ASV108","s__unclassified-g__Acetatifactor"
"ASV128:treatmentPD1",195083.323657818,220160.266274567,0.886096873695296,0.378989385498638,0.871183392639727,"ASV128","s__unclassified-g__Acetatifactor"
"ASV154",264169.226271358,302786.707779837,0.872459785993781,0.386270701673786,0.884093718055088,"ASV154","s__unclassified-f__Lachnospiraceae"
"ASV132",195858.434944752,226627.626372457,0.864230182700072,0.390792796830962,0.890605043421634,"ASV132","s__unclassified-g__Lachnoclostridium"
"ASV98:treatmentPD1",-494128.602880524,591263.524263779,-0.835716364366965,0.406523672462742,0.919454969268758,"ASV98","s__Cuneatibacter caecimuris"
"ASV58:treatmentPD1",-43390.4618905019,51963.654900239,-0.835015588757255,0.406915099393895,0.919454969268758,"ASV58","s__unclassified-g__Lachnospiraceae_UCG-001"
"ASV151",-26593.3965625937,32159.9874336883,-0.826909420205074,0.411459620625397,0.925639108253859,"ASV151","s__unclassified-f__Lachnospiraceae"
"ASV1636",1850875.04615,2278604.10410058,0.812284610046633,0.419687137540008,0.925639108253859,"ASV1636","s__unclassified-f__Lachnospiraceae"
"ASV796",562000.677926471,699994.700143775,0.802864189987494,0.425071816598094,0.925639108253859,"ASV796","s__unclassified-f__Lachnospiraceae"
"ASV900",655667.457580883,816660.483501071,0.802864189987494,0.425071816598094,0.925639108253859,"ASV900","s__unclassified-f__Lachnospiraceae"
"ASV1030",786800.949097059,979992.580201285,0.802864189987494,0.425071816598094,0.925639108253859,"ASV1030","s__unclassified-g__A2"
"ASV1828",-2818323.34826667,3526305.48434279,-0.799228359760762,0.427161048102148,0.925639108253859,"ASV1828","s__unclassified-f__Lachnospiraceae"
"ASV248:treatmentPD1",-188668.202255576,238260.493547169,-0.791856843099439,0.431463409589679,0.925639108253859,"ASV248","s__unclassified-g__Lachnoclostridium"
"ASV53",5681.63952892758,7180.73710332084,0.791233469096092,0.431824307907884,0.925639108253859,"ASV53","s__Lachnospiraceae_UCG-006 bacterium"
"ASV215:treatmentPD1",235628.87291405,300475.242498551,0.784187312587611,0.435916076866882,0.925639108253859,"ASV215","s__unclassified-g__GCA-900066575"
"ASV246",-94604.1159316273,121257.492392522,-0.780191921051645,0.438199415742688,0.925639108253859,"ASV246","s__unclassified-f__Lachnospiraceae"
"ASV80:treatmentPD1",32234.9384836048,41826.6375301921,0.770679652657625,0.443823817535971,0.925639108253859,"ASV80","s__unclassified-g__Lachnoclostridium"
"ASV139:treatmentPD1",151143.103139303,199035.684052892,0.759376912027184,0.450504768675594,0.925639108253859,"ASV139","s__unclassified-g__Acetatifactor"
"ASV41:treatmentPD1",-80009.3553776683,106663.929820428,-0.750106952859949,0.456027452607987,0.925639108253859,"ASV41","s__unclassified-f__Lachnospiraceae"
"ASV175:treatmentPD1",374722.229599975,503780.176871308,0.743820909999201,0.459794525851506,0.925639108253859,"ASV175","s__Acetatifactor muris"
"ASV88:treatmentPD1",110294.942703897,149363.555122435,0.738432763022323,0.463037667101784,0.925639108253859,"ASV88","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV337:treatmentPD1",-258407.149817497,350175.618297264,-0.737935870789654,0.463337404496777,0.925639108253859,"ASV337","s__unclassified-f__Lachnospiraceae"
"ASV283:treatmentPD1",101777.670271178,138871.346178063,0.732891795696119,0.466386373880378,0.925639108253859,"ASV283","s__unclassified-g__Acetatifactor"
"ASV237",979041.93177778,1341353.16878851,0.729891243081074,0.468162008608922,0.925639108253859,"ASV237","s__unclassified-g__GCA-900066575"
"ASV688",979041.93177778,1341353.16878851,0.729891243081074,0.468162008608922,0.925639108253859,"ASV688","s__unclassified-g__Lachnospiraceae_UCG-006"
"ASV1788",2937125.79533334,4024059.50636552,0.729891243081074,0.468162008608922,0.925639108253859,"ASV1788","s__unclassified-f__Lachnospiraceae"
"ASV828",1258768.198,1724596.93129951,0.729891243081074,0.468162008608922,0.925639108253859,"ASV828","s__unclassified-f__Lachnospiraceae"
"ASV60",-46748.0077183391,64064.7242685374,-0.729699663146718,0.468321787679735,0.925639108253859,"ASV60","s__unclassified-f__Lachnospiraceae"
"ASV887",-922190.483044447,1266054.5273355,-0.72839712913887,0.469069439258193,0.925639108253859,"ASV887","s__unclassified-g__GCA-900066575"
"ASV1606",-1844380.96608889,2532109.054671,-0.72839712913887,0.469069439258193,0.925639108253859,"ASV1606","s__unclassified-f__Lachnospiraceae"
"ASV1996",-2766571.44913334,3798163.5820065,-0.72839712913887,0.469069439258193,0.925639108253859,"ASV1996","s__unclassified-f__Lachnospiraceae"
"ASV96",518316.316823534,712447.577136208,0.72751502490469,0.469648971609643,0.925639108253859,"ASV96","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV550",2202844.3465,3040755.72115595,0.724439760541696,0.47152082121008,0.925639108253859,"ASV550","s__unclassified-f__Lachnospiraceae"
"ASV72",68305.2510542636,94294.1944395123,0.724384480510939,0.471554507529846,0.925639108253859,"ASV72","s__unclassified-g__Lachnoclostridium"
"ASV132:treatmentPD1",-184510.94753386,254795.562142338,-0.724152909032168,0.471695636385765,0.925639108253859,"ASV132","s__unclassified-g__Lachnoclostridium"
"ASV24",-10274.2940518157,14399.7925564754,-0.713502921067814,0.478211874283542,0.925639108253859,"ASV24","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV944",-744745.616940002,1050128.18253928,-0.709194962408452,0.480819899071276,0.925639108253859,"ASV944","s__unclassified-f__Lachnospiraceae"
"ASV1105",-930932.021175003,1312660.2281741,-0.709194962408452,0.480819899071276,0.925639108253859,"ASV1105","s__unclassified-f__Lachnospiraceae"
"ASV1388",-1241242.6949,1750213.63756547,-0.709194962408452,0.480819899071276,0.925639108253859,"ASV1388","s__unclassified-g__GCA-900066575"
"ASV1899",-1861864.04235001,2625320.4563482,-0.709194962408452,0.480819899071276,0.925639108253859,"ASV1899","s__unclassified-f__Lachnospiraceae"
"ASV1900",-1861864.04235001,2625320.4563482,-0.709194962408452,0.480819899071276,0.925639108253859,"ASV1900","s__unclassified-g__UC5-1-2E3"
"ASV236",-413747.564966668,587646.131535188,-0.704076046388291,0.484021552695119,0.925639108253859,"ASV236","s__unclassified-g__Tyzzerella_3"
"ASV96:treatmentPD1",-495785.027927939,713050.707688143,-0.695301221333019,0.489464433557134,0.925639108253859,"ASV96","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV24:treatmentPD1",10016.5449211106,14532.1724828364,0.689266861712579,0.493226950886375,0.925639108253859,"ASV24","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV135:treatmentPD1",73187.1204785264,106387.302615425,0.687930971829291,0.494062039487894,0.925639108253859,"ASV135","s__unclassified-f__Lachnospiraceae"
"ASV126",142056.748276304,209020.835805324,0.679629605962402,0.499268696566393,0.925639108253859,"ASV126","s__unclassified-f__Lachnospiraceae"
"ASV1381",-1736127.04134445,2555583.29528701,-0.679346685567324,0.499406656691058,0.925639108253859,"ASV1381","s__unclassified-g__Cuneatibacter"
"ASV1382",-1736127.04134445,2555583.29528701,-0.679346685567324,0.499406656691058,0.925639108253859,"ASV1382","s__unclassified-f__Lachnospiraceae"
"ASV1896",-2604190.56201667,3833374.94293051,-0.679346685567323,0.499406656691058,0.925639108253859,"ASV1896","s__unclassified-f__Lachnospiraceae"
"ASV1897",-2604190.56201667,3833374.94293051,-0.679346685567323,0.499406656691058,0.925639108253859,"ASV1897","s__unclassified-f__Lachnospiraceae"
"ASV942",-1041676.22480666,1533349.9771722,-0.679346685567321,0.499406656691059,0.925639108253859,"ASV942","s__unclassified-f__Lachnospiraceae"
"ASV88",-100161.175462177,148251.310617791,-0.67561747039393,0.501795789645768,0.925639108253859,"ASV88","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV242",-162761.910126041,241402.023028874,-0.674235899450493,0.502667591763203,0.925639108253859,"ASV242","s__unclassified-g__Lachnoclostridium"
"ASV81",-64301.0015312756,95403.7621332166,-0.67398811214058,0.502824037791453,0.925639108253859,"ASV81","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV126:treatmentPD1",-140159.691741086,209092.293265255,-0.670324522976461,0.505140199338504,0.925639108253859,"ASV126","s__unclassified-f__Lachnospiraceae"
"ASV54",-65406.4961455222,97741.6530006297,-0.669177307090364,0.505866663903263,0.925639108253859,"ASV54","s__unclassified-f__Lachnospiraceae"
"ASV1",-1898.01013017559,2915.19058930307,-0.651075829189383,0.517403433048104,0.925639108253859,"ASV1","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV224:treatmentPD1",-116116.771075217,178476.884747477,-0.650598374346953,0.517709611305626,0.925639108253859,"ASV224","s__Lachnoclostridium urinimassiliense"
"ASV72:treatmentPD1",-62966.9687751798,97105.4259778052,-0.648439241588537,0.519095400061611,0.925639108253859,"ASV72","s__unclassified-g__Lachnoclostridium"
"ASV227:treatmentPD1",101544.772864736,157099.415217708,0.646372697976092,0.520423598039616,0.925639108253859,"ASV227","s__unclassified-g__A2"
"ASV362",-371693.975909374,576120.067038154,-0.645167556513457,0.521198987583159,0.925639108253859,"ASV362","s__unclassified-g__Lachnospiraceae_UCG-010"
"ASV270",-495591.967879167,768995.87352526,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV270","s__unclassified-g__Sellimonas"
"ASV342",-371693.975909375,576746.905143945,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV342","s__unclassified-g__Acetatifactor"
"ASV660",-660789.290505556,1025327.83136701,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV660","s__unclassified-g__Hungatella"
"ASV975",-1189420.72291,1845590.09646062,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV975","s__unclassified-f__Lachnospiraceae"
"ASV976",-1189420.72291,1845590.09646062,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV976","s__unclassified-f__Lachnospiraceae"
"ASV1153",-1486775.9036375,2306987.62057578,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV1153","s__unclassified-f__Lachnospiraceae"
"ASV1480",-1982367.87151667,3075983.49410104,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV1480","s__unclassified-g__Marvinbryantia"
"ASV1481",-1982367.87151667,3075983.49410104,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV1481","s__unclassified-g__UC5-1-2E3"
"ASV1944",-2973551.807275,4613975.24115156,-0.644466355335895,0.521612795096122,0.925639108253859,"ASV1944","s__unclassified-f__Lachnospiraceae"
"ASV60:treatmentPD1",42564.3108865788,66312.6477616358,0.641873191967517,0.523321690520927,0.925639108253859,"ASV60","s__unclassified-f__Lachnospiraceae"
"ASV1360",1473343.29779412,2308061.3062531,0.638346691139648,0.525561785538759,0.925639108253859,"ASV1360","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV225",43312.5903340272,67996.8661261162,0.636979213919857,0.526446347820462,0.925639108253859,"ASV225","s__unclassified-g__Lachnospiraceae_UCG-009"
"ASV73:treatmentPD1",110428.288896122,175987.298766516,0.627478742330308,0.532649692704448,0.93345540206621,"ASV73","s__unclassified-g__Lachnospiraceae_UCG-006"
"ASV37",-7214.25741553684,11676.6193015435,-0.617837854367933,0.538945113153235,0.936185226623244,"ASV37","s__unclassified-g__Lachnoclostridium"
"ASV460",-294693.838046467,477403.06487975,-0.617285182533746,0.539271377794081,0.936185226623244,"ASV460","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV1:treatmentPD1",2099.97035445208,3403.53903249708,0.616996113281355,0.539496571274412,0.936185226623244,"ASV1","s__unclassified-g__Lachnospiraceae_NK4A136_group"
"ASV236:treatmentPD1",370444.061243554,604412.389397044,0.612899516525638,0.542184541050014,0.937784987939927,"ASV236","s__unclassified-g__Tyzzerella_3"
"ASV199",6663.22720708601,11154.5932725971,0.59735277156678,0.552412917717925,0.952374218533176,"ASV199","s__unclassified-g__Lachnoclostridium"
"ASV120:treatmentPD1",-25692.1961171406,43824.6765511862,-0.586249531976185,0.559836203928649,0.962048622285154,"ASV120","s__unclassified-f__Lachnospiraceae"
